date,text
2021-04-17 13:20:50,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:20:49,"b""RT @Zizezkianism: India's covaxin is being rejected in Brazil because our idiots didn't deactivate the virus and ended up giving Covid inst\xe2\x80\xa6"""
2021-04-17 13:20:19,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 13:19:30,b'@sumanthraman But antha 50 crore people didn\xe2\x80\x99t take covaxin and covishield'
2021-04-17 13:19:06,"b'@sandhyaravishan Why blame everyone? Many of us were shouting almost every day, since  Kerala started experiencing\xe2\x80\xa6 https://t.co/CNC2zvKj3b'"
2021-04-17 13:17:54,"b""RT @Zizezkianism: India's covaxin is being rejected in Brazil because our idiots didn't deactivate the virus and ended up giving Covid inst\xe2\x80\xa6"""
2021-04-17 13:17:32,"b""India's covaxin is being rejected in Brazil because our idiots didn't deactivate the virus and ended up giving Covi\xe2\x80\xa6 https://t.co/ll8qdn0149"""
2021-04-17 13:17:28,b'@ANI Even some Congress ruled states  refused  to use Covaxin supplies doubting approval process. Now opposition ru\xe2\x80\xa6 https://t.co/bzDrDzQR3k'
2021-04-17 13:17:17,b'\xf0\x9f\xa7\xaa Vaccines used globally\n\nCovaxin:\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 IN'
2021-04-17 13:16:49,"b'RT @c400_t: India: post vaccination death #235\n\nTamilnadu: Chennai district\n\nTamil actor Vivekh (59) died on 4.35 am on April 17, due to a\xe2\x80\xa6'"
2021-04-17 13:16:02,b'@ExSecular Best wishes to them for early recovery. My brother in Madras too had pain for a day after covaxin 2nd sh\xe2\x80\xa6 https://t.co/JTa6CsUQYV'
2021-04-17 13:15:50,"b'Dear CM Sir @ashokgehlot51 kindly note in Ajmer and nearby Govt hospitals, people were given Covishield Vaccine as\xe2\x80\xa6 https://t.co/A0G8fMRknt'"
2021-04-17 13:15:38,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 13:15:31,"b'@CovaxinVaccine I mean considering that 70% of the worlds vaccines come from india, it\xe2\x80\x99s no shock that covaxin woul\xe2\x80\xa6 https://t.co/P0hzqJb8px'"
2021-04-17 13:14:33,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:14:31,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 13:14:23,b'RT @RT_com: India aiming to produce 100 million doses of home-grown Covaxin Covid-19 jab per month by September\n\nhttps://t.co/72gsUrBJ9w ht\xe2\x80\xa6'
2021-04-17 13:14:16,b'@nowme_datta @AniGuha Covaxin would be the preferred choice as it has 81% efficacy .'
2021-04-17 13:13:32,b'@ExSecular @narendramodi People not even getting the second due dosage of covaxin. Please intervene.'
2021-04-17 13:12:52,b'@YashwantSinha Please save your tweet and DO NOT DELETE later Mr. Diplomat!\n\nYes on BJP is speeding \xe2\x80\x9cCOVID\xe2\x80\x9d and all\xe2\x80\xa6 https://t.co/rqRpWzWkRd'
2021-04-17 13:11:44,"b'Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\nhttps://t.co/FMKwf5KqB3\n\n#covaxin\xe2\x80\xa6 https://t.co/JYSNMwjzid'"
2021-04-17 13:11:25,"b'@laurelEwest @ShekharGupta Mam,this shekhu and his journalists were going mad when India approved Covaxin an indian\xe2\x80\xa6 https://t.co/34ndhA23pd'"
2021-04-17 13:11:06,"b""RT @agentgreenglass: Just read the news that Haffkine Institute, in Mumbai, has been given permission to produce Covaxin. Here's a long thr\xe2\x80\xa6"""
2021-04-17 13:10:48,"b'RT @TibetPeople: @kafkaxxl @_5andman_ @first_hindustan It\xe2\x80\x99s #snowballpower, do your best, if everyone will #BoycottMadeInChina we\xe2\x80\x99ll reach\xe2\x80\xa6'"
2021-04-17 13:10:24,b'RT @vignesh_viki1: Getting mileage for 3 month old video \n\nWhen everyone was sceptical about covaxin at that time.\n\n@DrSenthil_MDRD is it t\xe2\x80\xa6'
2021-04-17 13:09:29,"b'RT @Ocugen: We welcome John Paul (J.P.) Gabriel to the Ocugen team as SVP, Manufacturing and Supply Chain. We are excited to include his ex\xe2\x80\xa6'"
2021-04-17 13:08:59,"b'RT @IndiaHistorypic: Rather Than Waiting For Haffkine to Deliver Covaxin , Govt Should Approach Those Private Companies Who Already Have BS\xe2\x80\xa6'"
2021-04-17 13:08:54,b'RT @vignesh_viki1: Getting mileage for 3 month old video \n\nWhen everyone was sceptical about covaxin at that time.\n\n@DrSenthil_MDRD is it t\xe2\x80\xa6'
2021-04-17 13:08:20,"b'@PMOIndia @narendramodi @rajeshtope11  There are lots of data entry mistakes while giving vaccination.\nSatara, Maha\xe2\x80\xa6 https://t.co/Ll7ALUUZaJ'"
2021-04-17 13:08:15,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:07:14,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 13:06:40,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:06:04,b'RT @vignesh_viki1: Getting mileage for 3 month old video \n\nWhen everyone was sceptical about covaxin at that time.\n\n@DrSenthil_MDRD is it t\xe2\x80\xa6'
2021-04-17 13:05:45,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:04:58,b'@vivekmohile100 @aparanjape @timesofindia Which vaccine was administered here ? Covishield or Covaxin?'
2021-04-17 13:04:48,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 13:04:34,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 13:04:00,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 13:03:45,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:03:44,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 13:03:41,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 13:03:10,b'RT @himantabiswa: #CovidVaccine Update\n\nAs of now we have the following stocks:\n\n1.Covishield ~ 3.25 lakh dose\n2.Covaxin ~ 2 lakh dose\n\nAno\xe2\x80\xa6'
2021-04-17 13:03:09,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 13:03:01,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 13:02:55,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 13:02:34,"b'RT @hvgoenka: The most important reason why you should take your vaccine is in the fourth line of this table.\n\n\xe2\x80\x9cIf your house is on fire, d\xe2\x80\xa6'"
2021-04-17 13:02:06,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:01:54,b'Getting mileage for 3 month old video \n\nWhen everyone was sceptical about covaxin at that time.\n\n@DrSenthil_MDRD is\xe2\x80\xa6 https://t.co/DW68KjhIm2'
2021-04-17 13:01:17,b'I am worried due to shortage of Covaxin my father need to again go through whole process again. If this is how vacc\xe2\x80\xa6 https://t.co/wDILbWhMiT'
2021-04-17 13:01:02,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 13:00:40,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 13:00:38,"b'RT @Firezstarter1: 3. We need a national program to address raw material shortages for Covaxin, indigenization, led by @PrinSciAdvGoI as it\xe2\x80\xa6'"
2021-04-17 13:00:33,"b'@vanathispathi @IsaacAnand1 Actor #Vivekh took Covaxin, as per the reports. Incidence of micro-clots have been repo\xe2\x80\xa6 https://t.co/ierrAC1yqh'"
2021-04-17 13:00:32,b'RT @drharshvardhan: Augmenting #COVID19Vaccine supplies on war footing!\n\nProduction of #Covaxin to be increased from 1 cr doses/month curre\xe2\x80\xa6'
2021-04-17 13:00:24,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 13:00:05,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:59:46,b'It may take Haffkine 12 months to start producing Covaxin\n\nhttps://t.co/MCbXy8BNaE\n\n Download Economic Times App to\xe2\x80\xa6 https://t.co/hF3GvQHtdn'
2021-04-17 12:59:33,"b'RT @SidShirole: #COVAXIN 2nd Dose is available at Joshi Hospital, Kamala Nehru Park #Shivajinagar. Do #WalkIn\nPlease note this is only for\xe2\x80\xa6'"
2021-04-17 12:59:13,"b'RT @FAISALmouthshut: @vaitheek In #covishield and #Covaxin, there\xe2\x80\x99s no difference in shot1 and shot2. In #SputnikV there\xe2\x80\x99s a difference in\xe2\x80\xa6'"
2021-04-17 12:59:08,"b'RT @Apurva53295103: @DigiThane pls help. My mother had taken thr first covaxin jab in TMC kalwa uhc pvt, now all centres and private hospit\xe2\x80\xa6'"
2021-04-17 12:59:05,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:58:21,"b'RT @Aryan_warlord: Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitting th\xe2\x80\xa6'"
2021-04-17 12:58:04,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:57:07,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:56:56,b'RT @Murali76133156: @prasad_perla @nilesh_pat @Priyakhi2 @ChowkidarChokra @FireFly53647402 @sureshseshadri1 @shytigress @RakeshA12572734 @A\xe2\x80\xa6'
2021-04-17 12:56:35,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:56:29,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:56:13,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 12:56:11,b'RT @HemantGaulechha: @bhak_sala Not to forget the Vilification of Covaxin by non BJP states specifically Chhattisgarh. They kept the dosage\xe2\x80\xa6'
2021-04-17 12:56:07,"b'RT @CMOMaharashtra: The Dept of Science &amp; Technology, Government of India, has granted approval to Haffkine Institute to produce Bharat Bio\xe2\x80\xa6'"
2021-04-17 12:55:58,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:55:53,"b'RT @Aryan_warlord: Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitting th\xe2\x80\xa6'"
2021-04-17 12:55:42,b'@mybmc Sir my mother is due to take her second shot of vaccine on 19th April. She was given Covaxin earlier at Nesc\xe2\x80\xa6 https://t.co/VSdjS0ErMq'
2021-04-17 12:54:56,"b""There is a rumour that Tamil Comedy Actor Vivek's death was caused by Covid Vaccine.  But Vivek had taken Covaxin a\xe2\x80\xa6 https://t.co/p1N61P8u3q"""
2021-04-17 12:54:52,b'RT @thenewsminute: Union govt directs Bharat Biotech to double Covaxin production by May-June https://t.co/WrfV77bcRY'
2021-04-17 12:54:26,"b'RT @KanchanGupta: \xe2\x80\x98Production of Covaxin will be doubled by May-June 2021 and then 6-7 fold by July-Aug 2021, increasing output from 1 cror\xe2\x80\xa6'"
2021-04-17 12:53:57,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:53:56,b'@DrJwalaG What\xe2\x80\x99s your take on vaccines? Now that sputnik will be available soon. Inactivated virus like covaxin or\xe2\x80\xa6 https://t.co/6b9J6iprcj'
2021-04-17 12:53:50,"b'RT @FAISALmouthshut: @vaitheek In #covishield and #Covaxin, there\xe2\x80\x99s no difference in shot1 and shot2. In #SputnikV there\xe2\x80\x99s a difference in\xe2\x80\xa6'"
2021-04-17 12:53:15,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 12:52:37,b'@samjawed65 Clearly coincides with vaccination. 9 million vaccinated by Covaxin. Activated Virus. This is the resul\xe2\x80\xa6 https://t.co/X9FARp6E2O'
2021-04-17 12:52:17,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:51:48,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:51:30,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:51:26,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:51:11,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:50:59,"b'RT @Aryan_warlord: Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitting th\xe2\x80\xa6'"
2021-04-17 12:50:32,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:50:16,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 12:49:17,b'@DipshikhaGhosh @Actor_Vivek who passed away today had taken his first shot of #Covaxin on Thursday (15th Apr). He\xe2\x80\xa6 https://t.co/KyU05W2NbC'
2021-04-17 12:49:16,"b'@vaitheek In #covishield and #Covaxin, there\xe2\x80\x99s no difference in shot1 and shot2. In #SputnikV there\xe2\x80\x99s a difference in dose1 and dose2.'"
2021-04-17 12:49:09,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:48:59,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:48:35,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:48:25,b'RT @pcmcindiagovin: #Covaxin \xe0\xa4\xb2\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa3 \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa5\x80 \n#COVID19 Vaccination Centers giving 2nd dose Covaxin between 14th to 18th April 2021 in\xe2\x80\xa6'
2021-04-17 12:47:38,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:47:36,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:47:15,"b'RT @CMOMaharashtra: The Dept of Science &amp; Technology, Government of India, has granted approval to Haffkine Institute to produce Bharat Bio\xe2\x80\xa6'"
2021-04-17 12:47:01,b'@_CreatingWealth @laurelEwest @ShekharGupta Really.   Which data you are referring\n. Sii told monthly capacity 65 m\xe2\x80\xa6 https://t.co/0MyZ8d1Cwk'
2021-04-17 12:46:39,"b'RT @Aryan_warlord: Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitting th\xe2\x80\xa6'"
2021-04-17 12:46:23,b'RT @DrNikitaMehra: @sweetspottrader Vaccines work by producing antibodies &amp; by inducing a T-cell response. This study assesses if antibodie\xe2\x80\xa6'
2021-04-17 12:46:08,b'lucky i took russian jab even though my alma mater developed covishield @LionBurmese21 GOI is busy in elections cov\xe2\x80\xa6 https://t.co/jrMXItIX0h'
2021-04-17 12:45:47,b'RT @56perumal: India to increase Covaxin production to 100 million doses per month by September https://t.co/O7Cw1G9LS0'
2021-04-17 12:45:25,"b""@spadie76 @9NewsAUS @9NewsMelb \xf0\x9f\x91\x87Sputnik V, Covishield, Covaxin: What we know about India's Covid-19 vaccines\nhttps://t.co/j6Ieusp8TC"""
2021-04-17 12:45:22,"b'RT @Aryan_warlord: Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitting th\xe2\x80\xa6'"
2021-04-17 12:44:52,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 12:44:32,"b""RT @TheQuint: Brazil's drug regulator raised serious GMP concerns at Bharat Biotech's #Covaxin plant. To understand how serious the report\xe2\x80\xa6"""
2021-04-17 12:44:32,b'RT @ChandnaHimani: ALERT: Govt approves Rs 65 cr grant to Bharat Biotech. The capacity of Covaxin will be doubled by May-June 2021 to 1 cro\xe2\x80\xa6'
2021-04-17 12:44:21,b'@Aryan_warlord @ChemburSrv Machinery is busy in saying vaccine shortage ...uncle ji is Lucky to get covaxin...'
2021-04-17 12:44:21,b'RT @SaketGokhale: The order for vaccine doses placed by the Govt thru funding from the budget is prices at Rs. 157.50 per unit for both Cov\xe2\x80\xa6'
2021-04-17 12:44:18,b'RT @ayadwad: @SidShirole Came to know just now that there are only 3 people that in Joshi Hospital waiting for their 2nd #Covaxin dose and\xe2\x80\xa6'
2021-04-17 12:43:54,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:43:39,b'RT @Veteran__007: India to increase Covaxin production to 100 million doses per month by September 21.'
2021-04-17 12:43:10,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 12:43:03,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:42:55,"b'RT @Aryan_warlord: Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitting th\xe2\x80\xa6'"
2021-04-17 12:42:54,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 12:42:27,"b'@bhairavigoswami Silly thinks Oxford Vaccine was made in India, Astra Zeneca only gave it license to produce on con\xe2\x80\xa6 https://t.co/yC03xbqpyh'"
2021-04-17 12:42:24,"b'Took my first dose of #COVID19 vaccine today..\xf0\x9f\x92\x89\xf0\x9f\x92\x89 #Covaxin \nPlease do wear Mask \nwash hands, &amp; maintain social dista\xe2\x80\xa6 https://t.co/0n2ooPr6Eg'"
2021-04-17 12:41:59,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:41:19,b'@prasad_perla @nilesh_pat @Priyakhi2 @ChowkidarChokra @FireFly53647402 @sureshseshadri1 @shytigress\xe2\x80\xa6 https://t.co/ObIiOhf331'
2021-04-17 12:41:04,"b'RT @Aryan_warlord: Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitting th\xe2\x80\xa6'"
2021-04-17 12:41:01,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:40:56,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:40:47,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:40:19,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:40:04,b'RT @Harish_goutham: @DipshikhaGhosh My self done with two doses of  Covishield.\nDad and Mom- first dose of Covishield.\nIn Laws - first dose\xe2\x80\xa6'
2021-04-17 12:39:45,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:39:32,"b'Dad got his 2nd dose of #Covaxin at @ChemburSrv today .\nVery low crowd for 2nd dose ,nurses were upfront in admitti\xe2\x80\xa6 https://t.co/oBZsJXmQil'"
2021-04-17 12:38:55,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 12:38:53,b'#PMOIndia #PMO #Narendra_Modi #CoWIN There are lots of data entry mistakes while giving vaccination.\n\nYesterday in\xe2\x80\xa6 https://t.co/KPE4NQ6EGu'
2021-04-17 12:38:52,"b""@DennisCricket_ It's named after cow, covaxin"""
2021-04-17 12:38:49,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:38:33,b'@lalittufchi @KanchanGupta I consciously took covaxin because Modiji took it. \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
2021-04-17 12:38:31,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:37:56,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:37:21,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:37:19,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:37:10,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:36:34,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:35:32,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:35:22,b'@China_Amb_India Allow us to come china after took indian vaccine covishield and Covaxin'
2021-04-17 12:35:10,b'RT @BloombergQuint: The government will offer up to Rs 65 crore to Bharat Biotech to expand manufacturing capacity for its #CovidVaccine\xe2\x80\x94Co\xe2\x80\xa6'
2021-04-17 12:35:01,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:34:54,"b""RT @AUThackeray: The Dept of Science &amp; Technology, Govt. of India, has granted approval to Haffkine Institute to produce Bharat Biotech's C\xe2\x80\xa6"""
2021-04-17 12:34:48,b'Looks like @BharatBiotech #covaxin is going through some quality control issues with both \n- sterility (the virus s\xe2\x80\xa6 https://t.co/tmBe4DIujO'
2021-04-17 12:34:26,b'All those who have taken 1st dose of Covaxin are frantically going to centre after centre to get the second dose of\xe2\x80\xa6 https://t.co/c3ZdXEbRl6'
